record_id,raw_name,canonical_name,dataset,script,language_hint,country,variants_json,warnings_json,metadata_json
sage-ef402a71469072b3,林金連,林金連,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linjinlian"", ""native"": ""林金連""}",[],"{""source_row"": 122792}"
sage-ba738e384c573e53,段體佩,段體佩,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""duantipei"", ""native"": ""段體佩""}",[],"{""source_row"": 122793}"
sage-3267e169851ecae5,莊競程,莊競程,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhuangjingcheng"", ""native"": ""莊競程""}",[],"{""source_row"": 122794}"
sage-1c807203f624acbc,彭振芳,彭振芳,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""pengzhenfang"", ""native"": ""彭振芳""}",[],"{""source_row"": 122796}"
sage-bfe3a4c4afeb594e,賴建豪,賴建豪,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""laijianhao"", ""native"": ""賴建豪""}",[],"{""source_row"": 122798}"
sage-9b3441e1c972d54a,顧吉熙,顧吉熙,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""gujixi"", ""native"": ""顧吉熙""}",[],"{""source_row"": 122799}"
sage-915575408c40c154,黃名白,黃名白,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""huangmingbai"", ""native"": ""黃名白""}",[],"{""source_row"": 122800}"
sage-27a2b3fc799fdb0c,謝文卿,謝文卿,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiewenqing"", ""native"": ""謝文卿""}",[],"{""source_row"": 122801}"
sage-b075be583a51bdde,楊木蘭,楊木蘭,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yangmulan"", ""native"": ""楊木蘭""}",[],"{""source_row"": 122802}"
sage-cd925c81b0dad0dd,吳光中,吳光中,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wuguangzhong"", ""native"": ""吳光中""}",[],"{""source_row"": 122804}"
sage-fb9152811c133c37,洪偉富,洪偉富,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""hongweifu"", ""native"": ""洪偉富""}",[],"{""source_row"": 122805}"
sage-1bf9190fa9439f2f,蔣祖棋,蔣祖棋,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""jiangzuqi"", ""native"": ""蔣祖棋""}",[],"{""source_row"": 122807}"
sage-6b82d9648a088027,林培基,林培基,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linpeiji"", ""native"": ""林培基""}",[],"{""source_row"": 122808}"
sage-f50c9c358d55e57c,莊子富,莊子富,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhuangzifu"", ""native"": ""莊子富""}",[],"{""source_row"": 122809}"
sage-1b38064287598736,傅若怡,傅若怡,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""furuoyi"", ""native"": ""傅若怡""}",[],"{""source_row"": 122810}"
sage-6b8c351892f442b5,翁美春,翁美春,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wengmeichun"", ""native"": ""翁美春""}",[],"{""source_row"": 122811}"
sage-3527655af271c9c5,朱智德,朱智德,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhuzhide"", ""native"": ""朱智德""}",[],"{""source_row"": 122813}"
sage-882d651410b54830,劉星龍,劉星龍,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""liuxinglong"", ""native"": ""劉星龍""}",[],"{""source_row"": 122814}"
sage-3ce0c0cf9ca909ed,王郁揚,王郁揚,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wangyuyang"", ""native"": ""王郁揚""}",[],"{""source_row"": 122815}"
sage-243ceeb7e0401b7e,孫士堅,孫士堅,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""sunshijian"", ""native"": ""孫士堅""}",[],"{""source_row"": 122818}"
sage-3be31fd12ea35cf7,賴宗育,賴宗育,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""laizongyu"", ""native"": ""賴宗育""}",[],"{""source_row"": 122819}"
sage-1a2d7a63cdbf8037,方儉,方儉,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""fangjian"", ""native"": ""方儉""}",[],"{""source_row"": 122820}"
sage-0362f98f10a8757b,汪志冰,汪志冰,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wangzhibing"", ""native"": ""汪志冰""}",[],"{""source_row"": 122821}"
sage-2333f3c186dd1fa2,何志偉,何志偉,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""hezhiwei"", ""native"": ""何志偉""}",[],"{""source_row"": 122822}"
sage-1e9e6b15cdaad910,郭啟源,郭啟源,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""guoqiyuan"", ""native"": ""郭啟源""}",[],"{""source_row"": 122823}"
sage-03fea9c40262d06a,巫超勝,巫超勝,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wuchaosheng"", ""native"": ""巫超勝""}",[],"{""source_row"": 122824}"
sage-3a23aef202f5c8e4,熊嘉玲,熊嘉玲,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiongjialing"", ""native"": ""熊嘉玲""}",[],"{""source_row"": 122827}"
sage-928082638c3343bd,何景榮,何景榮,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""hejingrong"", ""native"": ""何景榮""}",[],"{""source_row"": 122828}"
sage-22001eab8aac7dfb,吳怡農,吳怡農,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wuyinong"", ""native"": ""吳怡農""}",[],"{""source_row"": 122829}"
sage-5645121734456ce9,田方宇,田方宇,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""tianfangyu"", ""native"": ""田方宇""}",[],"{""source_row"": 122830}"
sage-a0c7e244675a875c,郭正典,郭正典,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""guozhengdian"", ""native"": ""郭正典""}",[],"{""source_row"": 122832}"
sage-d6139662c64ceb28,文祥志,文祥志,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wenxiangzhi"", ""native"": ""文祥志""}",[],"{""source_row"": 122834}"
sage-51e7e8c2e5516b6b,錢一凡,錢一凡,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""qianyifan"", ""native"": ""錢一凡""}",[],"{""source_row"": 122835}"
sage-3e58b3138f2d18c3,高嘉瑜,高嘉瑜,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""gaojiayu"", ""native"": ""高嘉瑜""}",[],"{""source_row"": 122836}"
sage-354d66e9acd40e69,蕭蒼澤,蕭蒼澤,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiaocangze"", ""native"": ""蕭蒼澤""}",[],"{""source_row"": 122837}"
sage-1dfcdcdf88af69ca,郭佩雯,郭佩雯,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""guopeiwen"", ""native"": ""郭佩雯""}",[],"{""source_row"": 122838}"
sage-745ecb58ea1d1ea0,楊烱煌,楊烱煌,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yangjionghuang"", ""native"": ""楊烱煌""}",[],"{""source_row"": 122839}"
sage-477f20ede991b164,徐立信,徐立信,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xulixin"", ""native"": ""徐立信""}",[],"{""source_row"": 122840}"
sage-f2dec5ee1328bf30,盧憲孚,盧憲孚,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""luxianfu"", ""native"": ""盧憲孚""}",[],"{""source_row"": 122842}"
sage-f03b673622f551d1,邱一峰,邱一峰,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""qiuyifeng"", ""native"": ""邱一峰""}",[],"{""source_row"": 122843}"
sage-6ad9e92378823587,黃義豐,黃義豐,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""huangyifeng"", ""native"": ""黃義豐""}",[],"{""source_row"": 122845}"
sage-01341cd15346763e,沈宜璇,沈宜璇,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""shenyixuan"", ""native"": ""沈宜璇""}",[],"{""source_row"": 122847}"
sage-5f0285814542c76b,楊攸凱,楊攸凱,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yangyoukai"", ""native"": ""楊攸凱""}",[],"{""source_row"": 122848}"
sage-202757ea623c271f,林奕華,林奕華,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linyihua"", ""native"": ""林奕華""}",[],"{""source_row"": 122849}"
sage-c513e2f9eb807762,蕭瑞麟,蕭瑞麟,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiaoruilin"", ""native"": ""蕭瑞麟""}",[],"{""source_row"": 122850}"
sage-82a13cf668ca79c7,羅世晧,羅世晧,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""luoshihao"", ""native"": ""羅世晧""}",[],"{""source_row"": 122851}"
sage-a6ce28d6bca1f30b,謝佩芬,謝佩芬,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiepeifen"", ""native"": ""謝佩芬""}",[],"{""source_row"": 122852}"
sage-a0964fef2eb52926,黃典本,黃典本,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""huangdianben"", ""native"": ""黃典本""}",[],"{""source_row"": 122853}"
sage-5489cba463835b17,孟藹倫,孟藹倫,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""mengailun"", ""native"": ""孟藹倫""}",[],"{""source_row"": 122854}"
sage-b8b82b20405c2926,張余健,張余健,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhangyujian"", ""native"": ""張余健""}",[],"{""source_row"": 122855}"
sage-b15398cf4d0ec7ed,葉日勤,葉日勤,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yeriqin"", ""native"": ""葉日勤""}",[],"{""source_row"": 122856}"
sage-8c4663efa56083a4,王映心,王映心,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wangyingxin"", ""native"": ""王映心""}",[],"{""source_row"": 122857}"
sage-317db0d5508269ba,蔡宜芳,蔡宜芳,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""caiyifang"", ""native"": ""蔡宜芳""}",[],"{""source_row"": 122858}"
sage-77443f6ba36bc50e,蘇伊文,蘇伊文,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""suyiwen"", ""native"": ""蘇伊文""}",[],"{""source_row"": 122861}"
sage-15343370dba5fd92,蕭曉玲,蕭曉玲,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""xiaoxiaoling"", ""native"": ""蕭曉玲""}",[],"{""source_row"": 122862}"
sage-3e9a0cf62eb53567,華珮君,華珮君,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""huapeijun"", ""native"": ""華珮君""}",[],"{""source_row"": 122863}"
sage-de99ac2bd964feec,彭子軒,彭子軒,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""pengzixuan"", ""native"": ""彭子軒""}",[],"{""source_row"": 122864}"
sage-fdf538658f973217,柯士翎,柯士翎,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""keshiling"", ""native"": ""柯士翎""}",[],"{""source_row"": 122865}"
sage-9b821755426f8f6c,顏銘緯,顏銘緯,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yanmingwei"", ""native"": ""顏銘緯""}",[],"{""source_row"": 122868}"
sage-29edd886984477d2,李文,李文,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""liwen"", ""native"": ""李文""}",[],"{""source_row"": 122869}"
sage-d0c3555f1384cc9f,張幸松,張幸松,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhangxingsong"", ""native"": ""張幸松""}",[],"{""source_row"": 122870}"
sage-4571e22a97c50902,康淑敏,康淑敏,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""kangshumin"", ""native"": ""康淑敏""}",[],"{""source_row"": 122871}"
sage-45a4cacafcffa3ea,顏耀星,顏耀星,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""yanyaoxing"", ""native"": ""顏耀星""}",[],"{""source_row"": 122872}"
sage-36c52a2707965ce7,賴惠員,賴惠員,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""laihuiyuan"", ""native"": ""賴惠員""}",[],"{""source_row"": 122873}"
sage-7f9f8fbf3510f99e,蔡承攸,蔡承攸,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""caichengyou"", ""native"": ""蔡承攸""}",[],"{""source_row"": 122874}"
sage-c8436c9c68cf4cb0,蘇志仁,蘇志仁,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""suzhiren"", ""native"": ""蘇志仁""}",[],"{""source_row"": 122875}"
sage-a920c48f022868bc,黃天辰,黃天辰,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""huangtianchen"", ""native"": ""黃天辰""}",[],"{""source_row"": 122876}"
sage-86b833e61f93ad0d,蔡育輝,蔡育輝,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""caiyuhui"", ""native"": ""蔡育輝""}",[],"{""source_row"": 122877}"
sage-b6c928e882f1b2bc,王章記,王章記,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wangzhangji"", ""native"": ""王章記""}",[],"{""source_row"": 122878}"
sage-9631ae68302a7bb7,李武龍,李武龍,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""liwulong"", ""native"": ""李武龍""}",[],"{""source_row"": 122879}"
sage-c5fb4075469724d6,郭國文,郭國文,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""guoguowen"", ""native"": ""郭國文""}",[],"{""source_row"": 122880}"
sage-51ec1b40f13d5d81,陳西安,陳西安,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""chenxian"", ""native"": ""陳西安""}",[],"{""source_row"": 122881}"
sage-0c4a4efa85c08cea,童小芸,童小芸,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""tongxiaoyun"", ""native"": ""童小芸""}",[],"{""source_row"": 122882}"
sage-26cebe5f82b635ac,蔡明峰,蔡明峰,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""caimingfeng"", ""native"": ""蔡明峰""}",[],"{""source_row"": 122885}"
sage-12af0d01ce1040b9,温米樂,温米樂,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wenmile"", ""native"": ""温米樂""}",[],"{""source_row"": 122886}"
sage-2f56767a6dd0c828,林志文,林志文,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linzhiwen"", ""native"": ""林志文""}",[],"{""source_row"": 122887}"
sage-9486e457e93cb72c,林燕祝,林燕祝,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linyanzhu"", ""native"": ""林燕祝""}",[],"{""source_row"": 122888}"
sage-1f7e1771247f0276,林淑娟,林淑娟,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linshujuan"", ""native"": ""林淑娟""}",[],"{""source_row"": 122889}"
sage-e49ef3d8f5011027,林宜瑾,林宜瑾,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linyijin"", ""native"": ""林宜瑾""}",[],"{""source_row"": 122890}"
sage-a1121228f2a21399,李伯利,李伯利,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""liboli"", ""native"": ""李伯利""}",[],"{""source_row"": 122891}"
sage-091ea897a32a770f,林義豐,林義豐,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""linyifeng"", ""native"": ""林義豐""}",[],"{""source_row"": 122892}"
sage-d7ace35176632793,蔡淑惠,蔡淑惠,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""caishuhui"", ""native"": ""蔡淑惠""}",[],"{""source_row"": 122894}"
sage-88bcf4b0850cba56,陳致曉,陳致曉,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""chenzhixiao"", ""native"": ""陳致曉""}",[],"{""source_row"": 122895}"
sage-8c56774526ff713c,李晉豪,李晉豪,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""lijinhao"", ""native"": ""李晉豪""}",[],"{""source_row"": 122897}"
sage-0da690fe54323ab7,唐宇姮,唐宇姮,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""tangyuheng"", ""native"": ""唐宇姮""}",[],"{""source_row"": 122899}"
sage-c1bcaab068d3b3ac,翁語含,翁語含,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""wengyuhan"", ""native"": ""翁語含""}",[],"{""source_row"": 122901}"
sage-4df79f324b513ec9,張志明,張志明,sage_multilingual,Han,zh,Taiwan,"{""latin_transliterated"": ""zhangzhiming"", ""native"": ""張志明""}",[],"{""source_row"": 122902}"
